"site.SET.identifier","network","country","site.label","latitude","longitude","TSM.2011.AVG","TSM.2011.STDEV","SLR50","MHW","MLW","MSL","marshElevation","D","NEC","maxTemp","rainfall","Dominant.vegetation","accretion","elevCapital","elevation.rate","R2.SET","tidal.range","Spartina","shortGrassesHerbs","brackishRushes","saltbushes","category","SLR3000","Geomorphic.setting","Shore.R2","Shore.rate","Shore.Dist","UVVR","RSLR.period.of.measure","elevDeficit","subsidence","yearsNew","startNew","endNew","lowMarshLimBelMHW","lowMarshLimHeightDatum","tidalCat","orgMat","bulkDensity","SLR.ZONE","TIDE.RANGE.CM","Pio..lower.border.relative.to.mean.high.water.","LowMarshImHeight..relative.to.height.datum.","Elevation.capital..cm.","timeToFailurePROJECTED","timeToFailure.CONTEMPORANEOUS","Time.to.Failure.50","SatAltRSLR","Retreat.Failure"
"Hog.Island.SERC.3","ATLANTIC NTH AMERICA","USA","Hog.Island",38.87974,-76.55168,1.782180231,1.612487994,3.77,0.197,-0.07,-0.071,0.337,-0.524344569,0.760479042,18.22,1154,"Schoenoplectus americanus, Distichlis spicata, Spartina patens",3.14,5.181313817,2.810446919,0.848040737,0.267,1,1,1,0,"spartina",1.95,"Embayment",0.94,0.1226,151.195,0.001,6.05,3.239553081,0.329553081,14.5369863,"7/28/2005","2/6/2020",8.818686183,28.51868618,"micro",92.82,0.111447497,"2",26.7,8.818686183,28.51868618,5.181313817,15,15.99391548,54,4.48,1000
"Eastern.Neck.2","ATLANTIC NTH AMERICA","USA","Eastern.Neck",39.034,-76.21455,9.232855459,3.25513765,3.77,0.197,-0.07,-0.071,0.308166667,-0.416354558,0.71731537,18.22,1154,"Schoenoplectus americanus, Spartina patens",2.69,2.297980517,1.306794607,0.652788436,0.267,1,0,1,0,"spartina",1.95,"Embayment",0.69,-0.2268,32.47,0.15,6.05,4.743205393,1.383205393,13.92054795,"11/8/2005","10/7/2019",8.818686183,28.51868618,"micro",61.89,0.148964695,"2",26.7,8.818686183,28.51868618,2.297980517,5,4.84478391,9,4.48,143.1657848
"Eastern.Neck.3","ATLANTIC NTH AMERICA","USA","Eastern.Neck",39.0344,-76.21457,9.232855459,3.25513765,3.77,0.197,-0.07,-0.071,0.3175,-0.451310861,0.731287425,18.22,1154,"Schoenoplectus americanus, Lythrum lineare",2.04,3.231313817,2.069387125,0.889238842,0.267,0,0,1,0,"brackishRush",1.95,"Embayment",0.81,-0.763,97.7625,0.15,6.05,3.980612875,-0.029387125,13.92054795,"11/8/2005","10/7/2019",8.818686183,28.51868618,"micro",66.67,0.139411146,"2",26.7,8.818686183,28.51868618,3.231313817,8,8.117628914,19,4.48,128.1290957
"Saxis.2","ATLANTIC NTH AMERICA","USA","Saxis",37.90581,-75.68721,10.04619487,3.372242831,3.77,0.197,-0.07,-0.071,0.45225,-0.955992509,0.933008982,18.22,1154,"Spartina patens, Distichlis spicata",4.01,16.70631382,3.557154983,0.961362882,0.267,1,1,0,0,"spartina",1.95,"Embayment",0.39,-0.082,121.4475,0.07,6.46,2.902845017,0.452845017,13.55616438,"3/23/2006","10/9/2019",8.818686183,28.51868618,"micro",53.77,0.165027697,"2",26.7,8.818686183,28.51868618,16.70631382,47.76362346,57.55151833,785,4.48,1481.067073
"Saxis.4","ATLANTIC NTH AMERICA","USA","Saxis",37.90623,-75.68613,10.04619487,3.372242831,3.77,0.197,-0.07,-0.071,0.37825,-0.678838951,0.822230539,18.22,1154,"Distichlis spicata, Spartina patens",4.37,9.306313817,2.4991665,0.957844795,0.267,1,1,0,0,"spartina",1.95,"Embayment",0.025,-0.2898,186.9775,0.07,6.46,3.9608335,1.8708335,13.55616438,"3/23/2006","10/9/2019",8.818686183,28.51868618,"micro",53.77,0.156616637,"2",26.7,8.818686183,28.51868618,9.306313817,21,23.49584707,73,4.48,645.194962
"Bombay.Hook.2","ATLANTIC NTH AMERICA","USA","Bombay.Hook",39.25969,-75.42821,26.72349596,7.101008489,4.63,0.86,-0.93,-0.04,0.91391625,-0.03012081,0.810704808,19.05,1169.6,"Distichlis spicata, Spartina patens, Schoenoplectus americanus",8.78,86.00790854,5.959513208,0.980656018,1.79,1,1,1,0,"spartina",0.82,"Embayment",0.98,-0.284,34.4675,0.16,4.28,-1.679513208,2.820486792,13.75342466,"8/10/2005","5/9/2019",-80.61628354,5.383716457,"meso/macro",27.45,0.320332704,"2",179,-80.61628354,5.383716457,86.00790854,418.1761518,1000,1000,4.48,121.3644366
"Bombay.Hook.3","ATLANTIC NTH AMERICA","USA","Bombay.Hook",39.25917,-75.42759,21.3815465,8.687637704,4.63,0.86,-0.93,-0.04,0.823885,0.020175978,0.74145,19.05,1169.6,"Spartina patens, Schoenoplectus americanus, Distichlis spicata",5.42,77.00478354,3.288250599,0.889824881,1.79,1,1,1,0,"spartina",0.82,"Embayment",0.92,-0.2764,69.875,0.16,4.28,0.991749401,2.131749401,13.75342466,"8/10/2005","5/9/2019",-80.61628354,5.383716457,"meso/macro",27.45,0.243454562,"2",179,-80.61628354,5.383716457,77.00478354,182.3120546,776.4540464,574,4.48,252.8039074
"Dipper.Harbour.B1","ATLANTIC NTH AMERICA","Canada","Dipper.Harbour",45.0973,-66.4341,2.533199787,1.117785724,1.71,2.7,-2.89,-0.1,3.199,-0.089266547,1.0621875,10.3,1076,"Spartina patens",3.3,184.04238,2.692047399,0.907327873,5.59,1,0,0,0,"spartina",0.14,"Barrier estuary",0.49,-0.2653,7.57,0.23,-0.71,-3.402047399,0.607952601,11.44657534,"5/5/2006","10/12/2017",-134.14238,135.85762,"meso/macro",20.78,0.32152599,"1",559,-134.14238,135.85762,184.04238,1000,1000,1000,3.91,28.53373539
"Dipper.Harbour.C1","ATLANTIC NTH AMERICA","Canada","Dipper.Harbour",45.0974,-66.4353,0.945847824,1.063367154,1.71,2.7,-2.89,-0.1,3.476,-0.13881932,1.14875,10.3,1076,"Spartina patens",2.11,211.74238,2.194820432,0.909877606,5.59,1,0,0,0,"spartina",0.14,"Barrier estuary",0.25,0.0334,38.0025,0.23,-0.71,-2.904820432,-0.084820432,11.44657534,"5/5/2006","10/12/2017",-134.14238,135.85762,"meso/macro",20.78,NA,"1",559,-134.14238,135.85762,211.74238,7045.565375,1000,1000,3.91,1000
"Dipper.Harbour.F1","ATLANTIC NTH AMERICA","Canada","Dipper.Harbour",45.0976,-66.439,0.945847824,1.063367154,1.71,2.7,-2.89,-0.1,3.407,-0.12647585,1.1271875,10.3,1076,"Spartina Patens",2.84,204.84238,2.305068733,0.944874287,5.59,1,0,0,0,"spartina",0.14,"Barrier estuary",0.47,-0.0872,23.075,0.23,-0.71,-3.015068733,0.534931267,8.430136986,"5/5/2006","10/7/2014",-134.14238,135.85762,"meso/macro",20.78,0.403944745,"1",559,-134.14238,135.85762,204.84238,10442.44718,1000,1000,3.91,264.6215596
"Dipper.Harbour.H1","ATLANTIC NTH AMERICA","Canada","Dipper.Harbour",45.0979,-66.43978,0.945847824,1.063367154,1.71,2.7,-2.89,-0.1,3.55,-0.152057245,1.171875,10.3,1076,"Spartina patens",2.28,219.14238,12.10992267,0.91136446,5.59,1,0,0,0,"spartina",0.14,"Barrier estuary",0.58,0.081,11.0225,0.23,-0.71,-12.81992267,-9.82992267,11.44657534,"5/5/2006","10/12/2017",-134.14238,135.85762,"meso/macro",20.78,NA,"1",559,-134.14238,135.85762,219.14238,1000,1000,1000,3.91,1000
"Kouchibouguac.1","ATLANTIC NTH AMERICA","Canada","Kouchibouguac",46.7825,-64.9072,1.496535665,2.082000988,3.09,1.22,0.45,0.84,0.958,0.34025974,0.279487179,10.5,794,"Spartina patens",2,14.76489119,3.660132261,0.881586417,0.77,1,0,0,0,"spartina",0.84,"Barrier estuary",0.82,-0.3321,24.0175,0.04,4.39,0.729867739,-1.660132261,11.12876712,"8/28/2006","10/11/2017",-40.96489119,81.03510881,"micro",21.22,0.340435387,"2",77,-40.96489119,81.03510881,14.76489119,68.00624388,202.2954352,1000,3.91,72.32008431
"Kouchibouguac.4","ATLANTIC NTH AMERICA","Canada","Kouchibouguac",46.7823,-64.90658,5.476955035,4.936783304,3.09,1.22,0.45,0.84,1,0.285714286,0.333333333,10.5,794,"Spartina patens",2.16,18.96489119,1.219263708,0.666824459,0.77,1,0,0,0,"spartina",0.84,"Barrier estuary",0.028,0.066,16.7966667,0.04,4.39,3.170736292,0.940736292,11.12876712,"8/28/2006","10/11/2017",-40.96489119,81.03510881,"micro",21.22,NA,"2",77,-40.96489119,81.03510881,18.96489119,46,59.81226265,101,3.91,1000
"Kouchibouguac.6","ATLANTIC NTH AMERICA","Canada","Kouchibouguac",46.7822,-64.9074,5.476955035,4.936783304,3.09,1.22,0.45,0.84,0.909,0.403896104,0.216666667,10.5,794,"Spartina patens",1.62,9.864891185,-2.892241828,0.369477918,0.77,1,0,0,0,"spartina",0.84,"Barrier estuary",0.48,-0.3856,46.0125,0.04,4.39,7.282241828,4.512241828,11.12876712,"8/28/2006","10/11/2017",-40.96489119,81.03510881,"micro",21.22,0.159861925,"2",77,-40.96489119,81.03510881,9.864891185,14,13.54650315,16,3.91,119.3270228
"Kouchibouguac.8","ATLANTIC NTH AMERICA","Canada","Kouchibouguac",46.7821,-64.90685,5.476955035,4.936783304,3.09,1.22,0.45,0.84,0.978,0.314285714,0.305128205,10.5,794,"Spartina patens",1.28,16.76489119,0.653024603,0.551650638,0.77,1,0,0,0,"spartina",0.84,"Barrier estuary",0.25,-0.2444,47.1675,0.04,4.39,3.736975397,0.626975397,11.12876712,"8/28/2006","10/11/2017",-40.96489119,81.03510881,"micro",21.22,NA,"2",77,-40.96489119,81.03510881,16.76489119,37,44.86219311,69,3.91,192.9930442
"Martinique.Beach.2","ATLANTIC NTH AMERICA","Canada","Martinique.Beach",44.6922,-63.1408,2.121458472,3.024614511,2.78,1.77,0.44,1.11,1.114,0.493233083,0.098113208,11.4,1314,"Juncus gerardii",1.99,1.054463102,1.957821609,0.95514202,1.33,0,0,1,0,"brackishRush",1.6,"Barrier estuary",0.004,0.0197,9.34666667,0.17,11.08,9.122178391,0.032178391,11.45205479,"5/4/2006","10/13/2017",-66.6544631,110.3455369,"meso/macro",40.91,0.229002523,"2",133,-66.6544631,110.3455369,1.054463102,2,1.155933437,13,3.91,1000
"Martinique.Beach.4","ATLANTIC NTH AMERICA","Canada","Martinique.Beach",44.6924,-63.1398,2.121458472,3.024614511,2.78,1.77,0.44,1.11,1.086,0.514285714,0.071698113,11.4,1314,"Juncus gerardii",NA,-1.745536898,2.262425192,0.976910422,1.33,0,0,1,0,"brackishRush",1.6,"Barrier estuary",0.48,-0.0577,21.0075,0.17,11.08,8.817574808,NA,11.45205479,"5/4/2006","10/13/2017",-66.6544631,110.3455369,"meso/macro",40.91,0.224707016,"2",133,-66.6544631,110.3455369,-1.745536898,0,1000,1000,3.91,364.0814558
"North.Inlet.1","ATLANTIC NTH AMERICA","USA","North.Inlet",33.34548,-79.19814,5.31583631,1.697562917,3.17,0.63,-0.76,-0.07,1.05,-0.302158273,1.109090909,24.1,1328,"Borrichia frutescens, Juncus roemerianus",1.32,110.7284918,0.284753525,0.084868488,1.39,0,1,1,0,"shortGrass",1.29,"Barrier estuary",0.95,-0.283,148.25,0.2,8.27,7.985246475,1.035246475,7.495890411,"5/18/2006","11/13/2013",-68.72849183,-5.728491832,"meso/macro",NA,0.477243219,"2",139,-68.72849183,-5.728491832,110.7284918,104.8829495,138.6663419,384,2.81,523.8515901
"North.Inlet.4","ATLANTIC NTH AMERICA","USA","North.Inlet",33.3483,-79.19575,3.33314995,0.762434871,3.17,0.63,-0.76,-0.07,0.971625,-0.245773381,1.037840909,24.1,1328,"Juncus roemerianus, Borrichia frutescens",3.08,102.8909918,3.0760339,0.903164536,1.39,0,1,1,0,"shortGrass",1.29,"Barrier estuary",0.91,-0.142,345.75,0.2,8.27,5.1939661,0.0039661,7.495890411,"5/18/2006","11/13/2013",-68.72849183,-5.728491832,"meso/macro",NA,1.107056368,"2",139,-68.72849183,-5.728491832,102.8909918,127.8855102,198.097157,10950,2.81,2434.859155
"Rachel.Carson.1","ATLANTIC NTH AMERICA","USA","Rachel.Carson",43.28319,-70.58077,0.594135097,0.368293848,1.55,1.216,-1.462,-0.11,1.369,-0.057132188,0.914831981,13.22,1200,"Distichlis spicata, Juncus gerardii, Glaux maritima",4.15,114.8519383,3.928889986,0.92244321,2.678,0,1,1,0,"shortGrass",-0.69,"Barrier estuary",0.99,-0.06,5.705,0.24,2.48,-1.448889986,0.221110014,13.41917808,"5/24/2006","10/21/2019",-99.55193828,22.04806172,"meso/macro",33.7,0.257613966,"1",267.8,-99.55193828,22.04806172,114.8519383,489.8953986,1000,1000,2.81,95.08333333
"Rachel.Carson.3","ATLANTIC NTH AMERICA","USA","Rachel.Carson",43.28312,-70.58136,0.594135097,0.368293848,1.55,1.216,-1.462,-0.11,1.348,-0.049290515,0.902665122,13.22,1200,"Glaux maritima, Juncus gerardii, Distichlis spicata",2.79,112.7519383,3.344490529,0.96558933,2.678,0,1,1,0,"shortGrass",-0.69,"Barrier estuary",0.9,-0.1729,15.6925,0.24,2.48,-0.864490529,-0.554490529,13.41917808,"5/24/2006","10/21/2019",-99.55193828,22.04806172,"meso/macro",33.7,0.271228792,"1",267.8,-99.55193828,22.04806172,112.7519383,395.6764134,1000,1000,2.81,90.76055523
"Assateague.M11.1","ATLANTIC NTH AMERICA","USA","Assateague.M11",38.1491294,-75.1876661,11.23328535,2.450628125,5.97,0.134,-0.069,0.032,0.0732,0.299507389,0.2812749,18.77,1120,"Spartina alt / Salicornia- wet site!",1.561705005,-27.77970382,-0.718618413,0.110871105,0.203,1,1,0,0,"spartina",2.16,"barrierLagoon",0.933,-0.523,11.65333333,0.332,4.73,5.448618413,2.280323418,9.243835616,"6/22/2009","9/17/2018",21.69970382,35.09970382,"micro",45.16,0.149466344,"2",20.3,21.69970382,35.09970382,-27.77970382,0,0,0,6.11,22.28170809
"Assateague.M11.2","ATLANTIC NTH AMERICA","USA","Assateague.M11",38.1500682,-75.1878461,10.39282417,3.687293351,5.97,0.134,-0.069,0.032,0.1489,-0.073399015,0.432071713,18.77,1120,"Spartina alter/Dist spicata/Salicornia",3.681419197,-20.20970382,3.546929514,0.932519523,0.203,1,1,0,0,"spartina",2.16,"barrierLagoon",0.77,-0.2257,11.6875,0.332,4.73,1.183070486,0.134489683,9.243835616,"6/22/2009","9/17/2018",21.69970382,35.09970382,"micro",48.51,0.191132396,"2",20.3,21.69970382,35.09970382,-20.20970382,0,0,0,6.11,51.78334072
"Assateague.M11.4","ATLANTIC NTH AMERICA","USA","Assateague.M11",38.1514522,-75.1882621,10.39282417,3.687293351,5.97,0.134,-0.069,0.032,0.1925,-0.28817734,0.518924303,18.77,1120,"Spartina alterniflora",3.653072455,-15.84970382,2.385140558,0.625765253,0.203,1,0,0,0,"spartina",2.16,"barrierLagoon",0.17,-0.13,25.045,0.332,4.73,2.344859442,1.267931897,9.243835616,"6/22/2009","9/17/2018",21.69970382,35.09970382,"micro",28.43,0.356328793,"2",20.3,21.69970382,35.09970382,-15.84970382,0,0,0,6.11,192.6538462
"Assateague.M5.1","ATLANTIC NTH AMERICA","USA","Assateague.M5",38.0476973,-75.2382252,8.834849874,3.154796631,5.97,0.131,-0.061,0.035,0.0966,0.179166667,0.325806452,18.77,1120,"Spartina alterniflora/Salicornina/dist spicata - wet site",2.563162846,-27.75830802,1.072706758,0.493298072,0.192,1,1,0,0,"spartina",2.16,"barrierLagoon",0.47,-0.197,13.05,0.363,4.73,3.657293242,1.490456088,9.243835616,"6/23/2009","9/18/2018",24.31830802,37.41830802,"micro",5.55,1.063701912,"2",19.2,24.31830802,37.41830802,-27.75830802,0,0,0,6.11,66.24365482
"Assateague.M5.3","ATLANTIC NTH AMERICA","USA","Assateague.M5",38.0492649,-75.238531,8.834849874,3.154796631,5.97,0.131,-0.061,0.035,0.1772,-0.240625,0.488306452,18.77,1120,"Spartina paten/Dist spicata",2.752248865,-19.69830802,3.588485863,0.963674658,0.192,1,1,0,0,"spartina",2.16,"barrierLagoon",0.8668,-0.4135,21.8425,0.363,4.73,1.141514137,-0.836236998,9.243835616,"6/23/2009","9/18/2018",24.31830802,37.41830802,"micro",60.31,0.152528832,"2",19.2,24.31830802,37.41830802,-19.69830802,0,0,0,6.11,52.82345828
"Assateague.M5.4","ATLANTIC NTH AMERICA","USA","Assateague.M5",38.0490363,-75.2372177,8.834849874,3.154796631,5.97,0.131,-0.061,0.035,0.0888,0.219791667,0.310080645,18.77,1120,"Distichlis spicata - wet site!",3.135631571,-28.53830802,-0.172096965,0.033007723,0.192,0,1,0,0,"shortGrass",2.16,"barrierLagoon",0.31,-0.0555,46.4,0.363,4.73,4.902096965,3.307728536,9.243835616,"6/23/2009","9/18/2018",24.31830802,37.41830802,"micro",52.34,0.160579758,"2",19.2,24.31830802,37.41830802,-28.53830802,0,0,0,6.11,836.036036
"Assateague.M6.1","ATLANTIC NTH AMERICA","USA","Assateague.M6",38.1406248,-75.1897419,10.39282417,3.687293351,5.97,0.134,-0.069,0.032,0.14,-0.02955665,0.414342629,18.77,1120,"Spartina alter/Dist spicata/Salicornia",4.126710673,-21.09970382,4.98550963,0.96097299,0.203,1,1,0,0,"spartina",2.16,"barrierLagoon",0.97,-0.316,15.425,0.448,4.73,-0.25550963,-0.858798957,9.246575342,"6/22/2009","9/18/2018",21.69970382,35.09970382,"micro",51.86,0.140009281,"2",20.3,21.69970382,35.09970382,-21.09970382,0,0,0,6.11,48.81329114
"Assateague.M6.2","ATLANTIC NTH AMERICA","USA","Assateague.M6",38.1406526,-75.1899228,10.39282417,3.687293351,5.97,0.134,-0.069,0.032,0.1715,-0.184729064,0.477091633,18.77,1120,"Spartina alterniflora",4.640874595,-17.94970382,5.635573997,0.979314036,0.203,1,0,0,0,"spartina",2.16,"barrierLagoon",0.23,-0.0603,8.243333333,0.448,4.73,-0.905573997,-0.994699402,9.246575342,"6/22/2009","9/18/2018",21.69970382,35.09970382,"micro",48.85,0.167219261,"2",20.3,21.69970382,35.09970382,-17.94970382,0,0,0,6.11,136.7053621
"Assateague.M6.3","ATLANTIC NTH AMERICA","USA","Assateague.M6",38.1408381,-75.1897688,10.39282417,3.687293351,5.97,0.134,-0.069,0.032,0.0919,0.207389163,0.318525896,18.77,1120,"Spartina alterniflora/ salicornia",2.142655286,-25.90970382,2.18577293,0.737834037,0.203,1,1,0,0,"spartina",2.16,"barrierLagoon",0.0028,-0.0109,11.025,0.448,4.73,2.54422707,-0.043117644,9.246575342,"6/22/2009","9/18/2018",21.69970382,35.09970382,"micro",49.82,0.175631412,"2",20.3,21.69970382,35.09970382,-25.90970382,0,0,0,6.11,1011.46789
"Assateague.M8.1","ATLANTIC NTH AMERICA","USA","Assateague.M8",38.0881567,-75.2210953,14.21724772,4.307148448,5.97,0.114,-0.076,0.019,0.2026,-0.466315789,0.572929293,18.77,1120,"Spartina alterniflora",4.973150252,-15.95049777,5.62343483,0.93460019,0.19,1,0,0,0,"spartina",2.16,"barrierLagoon",0.63,-0.459,49.77,0.295,4.73,-0.89343483,-0.650284578,9.24109589,"6/23/2009","9/17/2018",24.81049777,36.21049777,"micro",41.32,0.231321828,"2",19,24.81049777,36.21049777,-15.95049777,0,0,0,6.11,108.4313725
"Assateague.M8.2","ATLANTIC NTH AMERICA","USA","Assateague.M8",38.0884269,-75.2214958,14.21724772,4.307148448,5.97,0.114,-0.076,0.019,0.1639,-0.262631579,0.494747475,18.77,1120,"Spartina alterniflora / Salicornia",5.523427962,-19.82049777,6.925306183,0.882179699,0.19,1,1,0,0,"spartina",2.16,"barrierLagoon",0.78,-1.0998,15.5825,0.295,4.73,-2.195306183,-1.401878221,9.24109589,"6/23/2009","9/17/2018",24.81049777,36.21049777,"micro",69.17,0.219982868,"2",19,24.81049777,36.21049777,-19.82049777,0,0,207,6.11,14.16848518
"Assateague.M8.3","ATLANTIC NTH AMERICA","USA","Assateague.M8",38.088704,-75.2218269,14.21724772,4.307148448,5.97,0.114,-0.076,0.019,0.1384,-0.128421053,0.443232323,18.77,1120,"Spartina alterniflora / Salicornia",4.208399013,-22.37049777,5.502890445,0.948913894,0.19,1,1,0,0,"spartina",2.16,"barrierLagoon",0.79,-0.4779,64.9775,0.295,4.73,-0.772890445,-1.294491432,9.24109589,"6/23/2009","9/17/2018",24.81049777,36.21049777,"micro",32.14,0.220405766,"2",19,24.81049777,36.21049777,-22.37049777,0,0,0,6.11,135.964637
"Black.Bank.1","ATLANTIC NTH AMERICA","USA","Black.Bank",40.6206897,-73.833489,2.293436756,0.991548518,4.12,0.813,-0.77,0.068,0.4861,0.206506633,0.452489083,16.89,1183.6,"Spartina alterniflora",4.852623454,42.14981942,4.033464134,0.956607872,1.583,1,0,0,0,"spartina",1.36,"barrierLagoon",0.57,-0.3727,24.22,0.28,4.64,0.606535866,0.81915932,15.11506849,"8/28/2002","10/5/2017",-74.83981942,6.460180584,"meso/macro",NA,NA,"2",158.3,-74.83981942,6.460180584,42.14981942,123.5018271,694.9270733,4871,2.55,64.98524282
"Black.Bank.2","ATLANTIC NTH AMERICA","USA","Black.Bank",40.6206137,-73.8334509,2.261541302,2.073149111,4.12,0.813,-0.77,0.068,0.5427,0.170751737,0.501921397,16.89,1183.6,"Spartina alterniflora",5.001815083,47.80981942,4.433680732,0.98477321,1.583,1,0,0,0,"spartina",1.36,"barrierLagoon",0.95,-1.012,37.7125,0.28,4.64,0.206319268,0.568134351,16.12876712,"8/28/2002","10/10/2018",-74.83981942,6.460180584,"meso/macro",NA,NA,"2",158.3,-74.83981942,6.460180584,47.80981942,147.9755249,2317.273606,1000,3.03,37.26531621
"Black.Bank.3","ATLANTIC NTH AMERICA","USA","Black.Bank",40.6207545,-73.8331913,2.217506267,1.964741762,4.12,0.813,-0.77,0.068,0.5071,0.193240682,0.470829694,16.89,1183.6,"Spartina alterniflora",5.367212715,44.24981942,5.670108118,0.981588047,1.583,1,0,0,0,"spartina",1.36,"barrierLagoon",0.96,-0.618,45.8,0.28,4.64,-1.030108118,-0.302895403,16.1260274,"8/28/2002","10/9/2018",-74.83981942,6.460180584,"meso/macro",NA,NA,"2",158.3,-74.83981942,6.460180584,44.24981942,195.5746526,1000,1000,3.03,74.11003236
"Great.Gun.1","ATLANTIC NTH AMERICA","USA","Great.Gun",40.7586319,-72.7861315,3.723994295,1.885581306,4.12,0.373,-0.203,0.078,-0.0113,0.6671875,0.015395683,16.89,1183.6,"Spartina alt - NOTE: Very low site - sparse vegetation",1.894766223,-11.10947462,-3.461606865,0.953301472,0.576,1,0,0,0,"spartina",1.36,"barrierLagoon",0.15,0.033,49.635,0.05,4.64,8.101606865,5.356373088,16.14794521,"8/14/2002","10/3/2018",-27.32052538,9.979474619,"micro",20.84,0.264757222,"2",57.6,-27.32052538,9.979474619,-11.10947462,0,0,0,3.03,1000
"Great.Gun.2","ATLANTIC NTH AMERICA","USA","Great.Gun",40.7587639,-72.7862297,3.723994295,1.885581306,4.12,0.373,-0.203,0.078,0.102,0.470486111,0.178417266,16.89,1183.6,"Spartina alt - NOTE: Low site -sparse vegetation",1.699284048,0.220525381,-0.477952024,0.308381247,0.576,1,0,0,0,"spartina",1.36,"barrierLagoon",0.07,-0.0206,43.51,0.05,4.64,5.117952024,2.177236072,16.14794521,"8/14/2002","10/3/2018",-27.32052538,9.979474619,"micro",26.84,0.300749388,"2",57.6,-27.32052538,9.979474619,0.220525381,1,0.430885987,0,3.03,2112.135922
"Great.Gun.3","ATLANTIC NTH AMERICA","USA","Great.Gun",40.7590015,-72.7864547,3.723994295,1.885581306,4.12,0.373,-0.203,0.078,0.2364,0.237152778,0.371798561,16.89,1183.6,"Spartina alt",2.606873703,13.66052538,3.089538407,0.973039439,0.576,1,0,0,0,"spartina",1.36,"barrierLagoon",0.133,0.0132,33.675,0.05,4.64,1.550461593,-0.482664704,16.14794521,"8/14/2002","10/3/2018",-27.32052538,9.979474619,"micro",41.66,0.21490104,"2",57.6,-27.32052538,9.979474619,13.66052538,51,88.10618361,133,3.03,1000
"Hospital.Point.1","ATLANTIC NTH AMERICA","USA","Hospital.Point",40.7300763,-72.8921938,5.966744085,3.975709015,4.12,0.331,-0.075,0.144,0.2864,0.109852217,0.412947189,16.89,1183.6,"Spartina alt",2.671536367,6.420772614,3.617738566,0.956828047,0.406,1,0,0,0,"spartina",1.36,"barrierLagoon",0.79,-1.92,96.52,0.02,4.64,1.022261434,-0.946202199,16.14520548,"8/15/2002","10/3/2018",-10.88077261,22.21922739,"micro",54.33,0.131581272,"2",40.6,-10.88077261,22.21922739,6.420772614,36,62.80949668,128,3.03,50.27083333
"Hospital.Point.2","ATLANTIC NTH AMERICA","USA","Hospital.Point",40.730004,-72.8920032,5.966744085,3.975709015,4.12,0.331,-0.075,0.144,0.2738,0.1408867,0.391482112,16.89,1183.6,"Spartina alt",2.996442979,5.160772614,3.317006798,0.962926129,0.406,1,0,0,0,"spartina",1.36,"barrierLagoon",0.79,-1.728,84.4225,0.02,4.64,1.322993202,-0.320563819,16.14520548,"8/15/2002","10/3/2018",-10.88077261,22.21922739,"micro",49.7,0.124809613,"2",40.6,-10.88077261,22.21922739,5.160772614,27,39.00830787,64,3.03,48.85561343
"Hospital.Point.3","ATLANTIC NTH AMERICA","USA","Hospital.Point",40.7295448,-72.8916148,5.966744085,3.975709015,4.12,0.331,-0.075,0.144,0.2991,0.078571429,0.434582624,16.89,1183.6,"Spartina alt",3.609393754,7.690772614,3.97138015,0.969576179,0.406,1,0,0,0,"spartina",1.36,"barrierLagoon",0.93,-1.447,97.3025,0.02,4.64,0.66861985,-0.361986396,16.14520548,"8/15/2002","10/3/2018",-10.88077261,22.21922739,"micro",58.96,0.153660085,"2",40.6,-10.88077261,22.21922739,7.690772614,46,115.024593,517,3.03,67.24429855
"JOCO.1","ATLANTIC NTH AMERICA","USA","JOCO",40.6195758,-73.7954992,2.217506267,1.964741762,4.12,0.9,-0.77,0.068,0.9017,-0.001017964,0.757873377,16.89,1183.6,"Spartina alterniflora/patens",4.145693465,77.52460367,4.325213512,0.992724379,1.67,1,0,0,0,"spartina",1.36,"barrierLagoon",0.71,-0.435,32.455,0.135,4.64,0.314786488,-0.179520047,16.1260274,"8/29/2002","10/10/2018",-77.35460367,12.64539633,"meso/macro",NA,NA,"2",167,-77.35460367,12.64539633,77.52460367,211.2747541,2462.767832,1000,3.03,74.6091954
"JOCO.2","ATLANTIC NTH AMERICA","USA","JOCO",40.6196735,-73.7953219,2.217506267,1.964741762,4.12,0.9,-0.77,0.068,0.8933,0.004011976,0.751055195,16.89,1183.6,"Spartina alterniflora/patens",3.949037493,76.68460367,4.550310287,0.98943255,1.67,1,0,0,0,"spartina",1.36,"barrierLagoon",0.92,-0.8946,31.3725,0.135,4.64,0.089689713,-0.601272794,16.1260274,"8/29/2002","10/10/2018",-77.35460367,12.64539633,"meso/macro",NA,NA,"2",167,-77.35460367,12.64539633,76.68460367,220.5632494,8549.988745,1000,3.03,35.06874581
"JOCO.3","ATLANTIC NTH AMERICA","USA","JOCO",40.6201553,-73.7953195,2.217506267,1.964741762,4.12,0.9,-0.77,0.068,0.8972,0.001676647,0.754220779,16.89,1183.6,"Spartina alterniflora/patens",4.218403663,77.07460367,5.070237254,0.992432501,1.67,1,0,0,0,"spartina",1.36,"barrierLagoon",0.995,-0.6007,17.4025,0.135,4.64,-0.430237254,-0.851833591,16.1260274,"8/29/2002","10/10/2018",-77.35460367,12.64539633,"meso/macro",NA,NA,"2",167,-77.35460367,12.64539633,77.07460367,252.6479104,1000,1000,3.03,28.9703679
